ID,RT
304,10.589298
305,10.730765
306,9.876548
307,11.168834
308,5.616063
309,6.2641125
310,2.6024384
311,4.0007567
312,4.088918
313,10.0426855
314,5.950333
315,6.0616064
316,5.339695
317,7.68736
318,6.054181
319,15.119082
320,4.9378166
321,4.992437
322,3.9702115
323,2.3280382
324,3.373335
325,3.332511
326,4.014043
327,4.0030937
328,11.542284
329,7.989782
330,8.4361925
331,2.9358454
332,4.57129
333,5.965221
334,5.901078
335,4.4706593
336,5.468472
337,8.115994
338,7.2470393
339,10.307358
340,7.5325603
341,6.2989616
342,6.518975
343,14.696881
344,15.364365
345,9.458239
346,10.493173
347,4.297553
348,3.8316064
349,7.7589474
350,3.6533725
351,6.8904557
352,4.2948003
353,9.398693
354,4.4209204
355,8.107397
356,5.2830067
357,5.611608
358,4.963511
359,4.531771
360,7.9842405
361,9.136384
362,6.5076594
363,5.475058
364,11.37759
365,6.0841103
366,4.642891
367,7.1810293
368,6.6453834
369,7.606363
370,7.6580915
371,7.2645054
372,8.999508
373,9.352791
374,3.7271168
375,6.1178665
376,6.1538296
377,6.280944
378,9.742745
379,11.419966
380,17.26261
381,8.396369
382,3.747641
383,4.5089607
384,7.2864437
385,7.021009
386,4.930692
387,6.3447022
388,4.762539
389,7.894363
390,9.109872
391,4.071397
392,11.133265
393,9.527623
394,10.932139
395,16.75357
396,9.304327
397,3.6744297
398,4.1740603
399,4.6497393
400,7.915162
401,7.86555
402,5.650886
403,7.0645566
404,5.0044913
405,6.282275
406,8.026041
407,15.339186
408,10.71079
409,4.998867
410,12.564862
411,5.7605433
412,8.730091
413,12.443672
414,6.209983
415,7.6119566
416,3.9073455
417,4.351216
418,5.3029456
419,8.300283
420,5.3709583
421,5.7422233
422,18.376717
423,12.900732
424,9.941349
425,15.239256
426,5.9443927
427,6.5037985
428,9.834036
429,5.981426
430,8.945792
431,8.935385
432,4.711043
433,3.8592901
434,4.042298
435,3.3101015
436,4.974712
437,7.6811037
438,12.076298
439,7.553258
440,7.713101
441,11.055014
442,6.8045897
443,17.79123
444,12.283747
445,5.4205046
446,6.6320457
447,6.705488
448,4.928487
449,12.6397705
450,5.391823
451,5.4720926
452,6.141896
453,4.618394
454,5.861654
455,9.910525
456,11.363757
457,9.959445
458,7.2748814
459,4.287042
460,3.9689388
461,5.6258492
462,5.332288
463,5.5086317
464,9.345814
465,10.663909
466,6.150842
467,3.6108468
468,4.484027
469,4.764136
470,9.758858
471,8.980325
472,7.0329075
473,9.8087845
474,9.820475
475,8.391978
476,8.237089
477,10.199235
478,10.15152
479,7.199687
480,3.529455
481,7.791658
482,6.566711
483,3.923165
484,2.9510942
485,3.692541
486,3.8707132
487,3.5423424
488,4.1133327
489,16.933079
490,5.19783
491,2.7463555
492,1.5377574
493,3.6299098
494,2.6951404
495,4.7327595
496,3.8680756
497,7.3072886
498,4.531649
499,5.667363
500,8.736749
501,7.008172
502,6.2337756
503,6.3471174
504,4.052061
505,4.828078
506,3.753173
507,3.768722
508,6.0333858
509,11.610693
510,10.087501
511,10.445546
512,7.0621057
513,5.3831944
514,6.073365
515,5.364485
516,10.30463
517,3.9527006
518,4.985149
519,10.418945
520,4.846399
521,5.2873273
522,3.6016395
523,7.8540173
524,7.4856176
525,3.506031
526,4.4800267
527,3.3431354
528,6.539754
529,4.9449635
530,10.729638
531,8.597392
532,6.5355163
533,4.732193
534,10.608644
535,4.2087007
536,7.3789005
537,7.7299047
538,7.014832
539,7.2636166
540,6.778704
541,6.3237433
542,5.1100216
543,1.6592522
544,7.0736294
545,7.3470263
546,6.184388
547,5.6261344
548,6.440186
549,10.297163
550,7.2180815
551,5.224733
552,3.8086686
553,6.501348
554,8.868101
555,7.760483
556,13.100485
557,7.0035043
558,6.3370166
559,8.909343
560,5.450292
561,9.755664
562,6.263872
563,7.591371
564,4.2135534
565,6.0511823
566,6.104524
567,3.6645787
568,5.2567825
569,7.5219016
570,16.132244
571,7.633428
572,4.658204
573,3.967579
574,4.5751653
575,5.0071387
576,4.8792057
577,8.053724
578,6.850503
579,15.69733
580,6.95967
581,6.892692
582,7.8155923
583,10.488553
584,11.166758
585,4.4383435
586,5.7822537
587,7.0814147
588,7.2488856
589,6.0635967
590,6.309103
591,4.6638713
592,3.5340195
593,4.293665
594,3.597837
595,5.3381953
596,3.7980213
597,9.18063
598,5.3637357
599,5.256072
600,5.5540853
601,4.589372
602,6.9015408
603,17.06363
604,9.80477
605,6.0189204
606,5.1349597
607,5.8483677
608,6.064488
609,3.9294055
610,4.8014407
611,6.4577055
612,11.900755
613,8.975177
614,9.801468
615,8.326737
616,12.76361
617,9.05868
618,10.214402
619,11.867901
620,9.821342
621,10.14706
622,11.822407
623,11.701545
624,6.762749
625,6.0325413
626,2.6257005
627,4.945991
628,4.4238153
629,4.3705664
630,4.899674
631,12.249165
632,9.679687
633,7.1560655
634,9.685939
635,7.500158
636,7.9899297
637,16.628513
638,17.444897
639,11.435859
640,5.484119
641,12.376877
642,6.704218
643,6.318494
644,3.2859101
645,5.9330573
646,4.6692033
647,5.4536176
648,7.7094326
649,10.290745
650,8.3794365
651,10.688141
652,5.4138846
653,4.70636
654,4.747718
655,8.19165
656,5.4806514
657,4.753641
658,5.286878
659,12.029147
660,9.874013
661,5.1691785
662,2.8467083
663,14.85976
664,10.854417
665,7.531686
666,7.762035
667,13.735087
668,11.523891
669,3.3322124
670,4.9144006
671,3.7012498
672,5.665114
673,7.622967
674,7.336151
675,6.903428
676,7.3354144
677,6.425964
678,9.214978
679,6.2372184
680,5.890572
681,4.392544
682,8.713227
683,5.787661
684,7.4941883
685,6.4204264
686,4.6835604
687,3.8148398
688,4.0972505
689,7.267469
690,13.29397
691,5.0634184
692,5.8366437
693,8.64194
694,5.3815403
695,7.2722635
696,6.462762
697,6.2191463
698,5.408087
699,7.254229
700,6.4894214
701,7.316923
702,4.2442975
703,4.421041
704,12.521397
705,5.3008127
706,5.513993
707,5.194085
708,4.9288754
709,6.514329
710,14.069216
711,8.831492
712,5.1005473
713,4.552906
714,7.126572
715,10.3724575
716,16.667574
717,4.440967
718,4.1343703
719,11.942293
720,7.184797
721,7.444128
722,7.0689025
723,8.46345
724,8.454203
725,5.496872
726,6.01809
727,6.1451664
728,5.4835324
729,5.990219
730,3.6195257
731,4.1139097
732,8.320823
733,11.750806
734,3.808209
735,6.8493047
736,14.363788
737,6.5372353
738,4.2512345
739,4.0833535
740,6.025247
741,5.8221984
742,2.4628592
743,18.73031
744,7.820317
745,7.6411858
746,9.107893
747,9.931182
748,9.094526
749,5.29978
750,6.883204
751,4.4847207
752,6.810494
753,8.617434
754,6.939926
755,6.0176816
756,7.5759835
757,12.775981
758,5.384777
759,7.836347
760,7.345485
761,6.741343
762,6.8828764
763,5.786802
764,7.4297247
765,7.5251927
766,7.4518514
767,4.0522676
768,3.9133487
769,3.758381
770,3.8191483
771,3.6342635
772,4.7498026
773,5.660905
774,6.7127123
775,7.472122
776,7.5156903
777,6.653525
778,4.8863053
779,5.0801735
780,5.5490136
781,6.7815847
782,10.608644
783,4.097015
784,12.504514
785,10.8279
786,12.271204
787,4.3562565
788,12.391461
789,7.217604
790,10.885389
791,6.4818735
792,4.220239
793,8.566893
794,7.2241216
795,4.5238285
796,7.7080464
797,7.395238
798,6.811603
799,7.8287616
800,4.338725
801,2.8315134
802,7.417622
803,5.999589
804,6.545033
805,7.17352
806,4.543489
807,6.655925
808,6.7434564
809,9.770226
810,4.793946
811,4.211634
812,3.8683665
813,8.236012
814,8.397342
815,6.843685
816,6.5020227
817,5.496405
818,9.862503
819,9.551383
820,15.516242
821,4.864364
822,3.2293043
823,4.84206
824,7.571463
825,7.474941
826,2.8412814
827,6.2291903
828,9.47169
829,7.9660335
830,4.864078
831,4.3254576
832,5.838436
833,3.9298334
834,6.64765
835,3.5752873
836,15.955433
837,11.664261
838,16.381538
839,10.892111
840,6.619803
841,9.363758
842,4.624193
843,5.30493
844,14.913977
845,7.07643
846,6.739514
847,4.396272
848,4.375604
849,2.6443086
850,5.821633
851,13.059897
852,10.04873
853,6.3407454
854,14.991585
855,9.45869
856,4.6219172
857,8.662338
858,6.4144306
859,10.598198
860,6.2235293
861,4.1873403
862,5.5715694
863,7.0167913
864,6.7956705
865,5.0492516
866,7.3248916
867,9.991762
868,4.663225
869,4.594638
870,9.734393
871,8.842476
872,9.564215
873,8.085162
874,10.024915
875,8.54461
876,7.7742114
877,4.4993362
878,9.707584
879,8.11349
880,6.468384
881,8.523723
882,9.574425
883,12.678997
884,8.917151
885,6.2409115
886,6.8882537
887,7.5113564
888,5.380457
889,10.999821
890,5.17662
891,5.7541924
892,5.70808
893,6.12713
894,7.300556
895,7.5297804
896,10.80311
897,7.5917683
898,7.9064345
899,10.004806
900,11.165557
901,6.9731274
902,6.5973625
903,8.931295
904,7.299429
905,6.7128453
906,7.986432
907,6.301121
908,4.0402493
909,5.2565036
910,4.554881
911,6.514776
912,7.1083736
913,4.062908
914,8.667274
915,16.714144
916,6.156794
917,7.288365
918,6.737099
919,5.271767
920,11.352314
921,5.8484755
922,7.754089
923,7.587885
924,6.9554496
925,15.116671
926,8.20585
927,7.043003
928,4.604042
929,5.2423215
930,4.889172
931,2.8299847
932,11.203885
933,3.8543465
934,4.4171124
935,6.761247
936,7.2268653
937,8.638265
938,12.23759
939,7.0126505
940,7.2718687
941,8.789233
942,11.910888
943,9.743046
944,11.544654
945,4.083672
946,5.484585
947,4.504129
948,4.1031957
949,4.6857615
950,6.874679
951,4.0303264
952,3.9449701
953,5.310308
954,8.7108135
955,7.6734023
956,14.77163
957,7.4283237
958,11.683958
959,7.2453623
960,4.1930656
961,8.231014
962,3.0599241
963,3.5675907
964,6.4901986
965,6.0171714
966,4.517464
967,7.434579
968,9.824021
969,16.411121
970,7.5873995
971,7.3711133
972,5.828488
973,6.528727
974,13.206831
975,10.588628
976,9.513384
977,7.251576
978,7.4832625
979,5.3995957
980,13.656038
981,7.78938
982,7.2709637
983,5.6006517
984,7.570419
985,9.639737
986,7.6814985
987,7.618987
988,9.650897
989,15.312239
990,13.632989
991,4.738075
992,5.1393566
993,8.95547
994,7.746635
995,3.1098375
996,12.997487
997,9.72076
998,9.796744
999,7.45685
1000,10.564679
1001,6.2976317
1002,5.6989436
1003,5.3007846
1004,9.735949
1005,17.357145
1006,5.229355
1007,3.8083436
1008,3.8488836
1009,14.289989
1010,7.729003
1011,8.424459
1012,6.4326396
1013,10.608644
1014,6.863122
1015,4.051348
1016,5.976933
1017,1.9140396
1018,4.349807
1019,10.796548
1020,5.8414083
1021,14.97579
1022,12.469467
1023,12.043334
1024,4.9929543
1025,12.328307
1026,10.125193
1027,6.527031
1028,11.074025
1029,7.833206
1030,7.896068
1031,9.600456
1032,4.929507
1033,7.2553906
1034,7.0053744
1035,7.6517825
1036,7.391979
1037,7.3395004
1038,10.261879
1039,6.8609715
1040,6.7764106
1041,5.6519933
1042,10.970168
1043,8.621711
1044,6.378576
1045,6.212086
1046,18.049498
1047,3.3333416
1048,8.801922
1049,9.239151
1050,6.3861146
1051,5.6653895
1052,8.366005
1053,11.323065
1054,8.294157
1055,6.1605754
1056,8.092131
1057,7.208813
1058,6.9494233
1059,5.7245917
1060,7.7609854
1061,8.715245
1062,8.202121
1063,6.2600827
1064,4.6019907
1065,3.1498165
1066,5.933143
1067,5.5074973
1068,7.473771
1069,7.6814933
1070,3.9021335
1071,18.005972
1072,6.873976
1073,7.056046
1074,5.5609
1075,5.01391
1076,3.9041674
1077,3.7848537
1078,3.6583667
1079,7.049469
1080,6.4729753
1081,18.84598
1082,8.091319
1083,6.7127695
1084,6.3155646
1085,6.5796213
1086,5.41469
1087,2.8764868
1088,4.3537765
1089,5.3546844
1090,4.913994
1091,6.8696885
1092,11.139938
1093,4.6884766
1094,10.355217
1095,11.801715
1096,5.233985
1097,4.109674
1098,3.9034615
1099,5.90052
1100,7.1224666
1101,8.859399
1102,10.20718
1103,4.5404234
1104,4.8219333
1105,9.657999
1106,16.683754
1107,10.732403
1108,4.00231
1109,6.169801
1110,5.545202
1111,4.368733
1112,10.647307
1113,12.126486
1114,9.423971
1115,10.077527
1116,6.8874817
1117,5.6617312
1118,4.1055474
1119,10.106755
1120,6.8313274
1121,5.737733
1122,1.4166164
1123,11.3168125
1124,7.9803963
1125,5.776494
1126,6.2213707
1127,6.517883
1128,6.3027177
1129,7.9179845
1130,6.3390694
1131,10.36102
1132,13.097678
1133,6.1298556
1134,10.494531
1135,6.8076887
1136,4.8092933
1137,8.675408
1138,5.111949
1139,6.6715846
1140,4.4369254
1141,1.920002
1142,4.073052
1143,5.965061
1144,7.0623794
1145,4.996337
1146,4.1579623
1147,6.2237973
1148,9.695287
1149,7.750903
1150,14.337251
1151,4.0030136
1152,7.665588
1153,8.877128
1154,4.7311125
1155,5.2660418
1156,11.5767975
1157,7.1797857
1158,5.452658
1159,5.5875216
1160,4.5092764
1161,5.7231226
1162,5.330016
1163,3.8993165
1164,14.337251
1165,12.93753
1166,10.074979
1167,11.461228
1168,15.067596
1169,6.633144
1170,7.567159
1171,7.499635
1172,6.29516
1173,4.6090364
1174,14.896907
1175,6.326245
1176,4.2285643
1177,6.1423135
1178,6.8612576
1179,6.6397696
1180,4.00262
1181,7.2245097
1182,7.1257544
1183,16.997807
1184,5.830861
1185,7.3194475
1186,6.9730015
1187,7.3477707
1188,6.8184576
1189,5.1870723
1190,6.971788
1191,7.970661
1192,8.926728
1193,6.4912972
1194,5.3577576
1195,6.211178
1196,4.8929534
1197,9.027197
1198,10.006215
1199,9.931073
1200,4.357129
1201,16.66397
1202,7.79566
1203,8.638605
1204,7.0514297
1205,7.5276113
1206,7.348954
1207,10.838646
1208,3.0085878
1209,4.317278
1210,5.063842
1211,6.633112
1212,3.6350896
1213,6.4856796
1214,11.018602
1215,9.007165
1216,3.8392332
1217,3.7870705
1218,3.3733215
1219,4.248065
1220,10.769484
1221,6.532812
1222,5.209317
1223,14.338401
1224,9.87655
1225,13.020595
1226,4.2288003
1227,4.0432014
1228,8.692766
1229,6.240331
1230,18.102697
1231,7.2896614
1232,11.859811
1233,9.526516
1234,9.315696
1235,7.4261723
1236,8.112189
1237,10.082404
1238,5.93705
1239,4.2095675
1240,7.9930105
1241,5.9432797
1242,10.463476
1243,16.193537
1244,11.281304
1245,7.5928555
1246,5.0895343
1247,5.4234567
1248,3.3441296
1249,6.727792
1250,8.317845
1251,9.891436
1252,8.771219
1253,8.927806
1254,5.089494
1255,5.552448
1256,5.311604
1257,7.2383184
1258,5.4884872
1259,7.8693194
1260,5.1926208
1261,6.866954
1262,7.3995447
1263,6.1986527
1264,8.835286
1265,4.87935
1266,10.953166
1267,16.422607
1268,4.7699394
1269,16.931244
1270,10.808034
1271,4.4244604
1272,11.596948
1273,7.697083
1274,3.480716
1275,7.2421813
1276,7.422689
1277,6.3184037
1278,6.782743
1279,16.403927
1280,9.903496
1281,7.938069
1282,6.4584737
1283,6.1409225
1284,4.6918583
1285,7.7948804
1286,7.523382
1287,5.310688
1288,4.0705175
1289,11.615637
1290,14.758987
1291,7.4446826
1292,13.905476
1293,4.6252146
1294,7.793664
1295,7.3718753
1296,8.32178
1297,6.5232067
1298,10.538197
1299,5.4574714
1300,5.642581
1301,7.5772376
1302,7.118836
1303,18.486162
1304,9.45584
1305,6.54793
1306,6.993883
1307,6.16027
1308,4.7108502
1309,7.066566
1310,10.596901
1311,6.823471
1312,7.107492
1313,7.4291067
1314,4.9178605
1315,7.846791
1316,4.4500785
1317,5.2486143
1318,8.199032
1319,5.9960947
1320,1.5482836
1321,0.0
1322,17.308222
1323,5.3325157
1324,10.424731
1325,5.3752317
1326,7.9226484
1327,9.453639
1328,4.0202923
1329,8.275245
1330,4.56694
1331,3.882872
1332,5.5523186
1333,4.5683737
1334,9.557111
1335,6.8385634
1336,8.17875
1337,7.6546435
1338,4.738594
1339,7.664266
1340,13.858856
1341,3.9652996
1342,4.5175467
1343,5.2513285
1344,4.9754972
1345,7.3608603
1346,7.954376
1347,15.022385
1348,7.9724445
1349,9.13759
1350,8.182827
1351,3.5290036
1352,7.3690286
1353,4.198591
1354,5.9329543
1355,4.99475
1356,7.9927373
1357,7.2328467
1358,6.2707863
1359,10.055229
1360,5.1870637
1361,6.531533
1362,5.6136713
1363,7.056219
1364,4.895238
1365,3.9954016
1366,5.581934
1367,5.0945554
1368,5.2548227
1369,18.919685
1370,5.958515
1371,5.036379
1372,4.2803197
1373,16.748936
1374,8.141525
1375,3.9517877
