ID,RT
411,5.417052
412,7.830497
413,14.079559
414,6.175403
415,8.01066
416,5.0184617
417,5.0184617
418,5.0184617
419,7.9801974
420,5.0928693
421,5.238798
422,16.737534
423,11.456709
424,9.940512
425,15.76046
426,5.7718124
427,6.4684615
428,12.665106
429,6.301897
430,9.936165
431,10.280279
432,5.0975056
433,5.0184617
434,5.0184617
435,5.0184617
436,5.0184617
437,7.3930426
438,13.500713
439,7.1392975
440,6.9476237
441,11.739059
442,5.7233686
443,17.14663
444,11.865805
445,5.081786
446,6.846807
447,5.3425307
448,5.0184617
449,12.149156
450,5.0570545
451,5.1237664
452,6.935991
453,5.0184617
454,5.0184617
455,9.542721
456,10.976473
457,9.391539
458,7.4578094
459,5.1011596
460,5.0184617
461,5.0184617
462,5.024005
463,5.6509285
464,8.384772
465,9.805952
466,5.393575
467,5.0184617
468,5.0184617
469,5.0184617
470,9.71504
471,8.928473
472,7.014454
473,9.926544
474,10.198328
475,9.120502
476,8.795988
477,10.701384
478,10.360245
479,6.683579
480,5.0184617
481,8.189844
482,6.61571
483,5.0184617
484,5.0184617
485,5.0184617
486,5.0184617
487,5.0184617
488,5.0184617
489,16.299475
490,5.0184617
491,5.0184617
492,5.0184617
493,5.0184617
494,5.0184617
495,5.0184617
496,5.047916
497,5.0184617
498,5.0184617
499,5.9803786
500,11.508919
501,7.55377
502,6.874314
503,5.7881546
504,5.0184617
505,5.0184617
506,5.0184617
507,5.0184617
508,5.307389
509,9.627661
510,9.608061
511,10.394627
512,5.787942
513,5.368736
514,5.3110094
515,5.0494604
516,9.852201
517,5.0184617
518,5.0184617
519,10.648392
520,5.0184617
521,5.0184617
522,5.0184617
523,7.956812
524,7.200014
525,5.0184617
526,5.0184617
527,5.0184617
528,5.1861696
529,5.0184617
530,9.911285
531,8.326351
532,5.3486695
533,5.0184617
534,13.060318
535,5.0184617
536,6.9418325
537,7.5189986
538,6.3410935
539,6.4207954
540,5.804924
541,5.1415124
542,5.0184617
543,5.0184617
544,7.3391576
545,6.6483693
546,5.164373
547,5.1188574
548,5.681568
549,10.828211
550,6.577612
551,5.0184617
552,5.0184617
553,6.042929
554,8.799629
555,7.2157726
556,12.202543
557,8.457876
558,7.5462036
559,8.9485445
560,5.0184617
561,12.661891
562,5.8065596
563,5.991953
564,5.0184617
565,5.855789
566,7.34269
567,5.0845833
568,5.0184617
569,6.390963
570,15.779541
571,8.224796
572,5.0184617
573,5.0184617
574,5.0184617
575,5.0184617
576,5.0184617
577,5.228887
578,5.406095
579,15.033966
580,8.256545
581,6.490967
582,7.850165
583,10.221315
584,10.369599
585,5.0184617
586,5.719071
587,7.801115
588,7.4141245
589,6.225957
590,6.680079
591,5.08691
592,5.0184617
593,5.0184617
594,5.0184617
595,5.0184617
596,5.0184617
597,8.891571
598,5.0446525
599,5.0764427
600,5.413403
601,5.0184617
602,5.0742164
603,14.893108
604,8.096087
605,5.493187
606,5.0184617
607,5.1115265
608,5.2473164
609,5.0184617
610,5.0184617
611,5.941659
612,12.669706
613,10.427755
614,10.234823
615,9.174673
616,11.599838
617,9.845922
618,10.870207
619,12.104776
620,11.026951
621,10.682837
622,10.702436
623,12.607832
624,5.6304383
625,5.61129
626,5.0184617
627,5.0184617
628,5.0184617
629,5.0184617
630,5.0184617
631,11.9394455
632,8.944548
633,7.0858607
634,8.964148
635,7.094012
636,7.631876
637,15.782732
638,16.562956
639,11.187874
640,5.081831
641,10.970118
642,5.8487296
643,5.35503
644,5.0184617
645,5.2575736
646,5.0184617
647,5.0184617
648,7.7076306
649,9.271887
650,7.9251423
651,11.729864
652,5.0490828
653,5.0184617
654,5.0184617
655,8.078175
656,5.0184617
657,5.0184617
658,5.0184617
659,9.723209
660,10.110369
661,5.0184617
662,5.0184617
663,15.314922
664,10.442896
665,6.614912
666,7.2093167
667,14.284704
668,11.100496
669,5.0184617
670,5.0184617
671,5.0184617
672,5.0184617
673,8.513935
674,8.914046
675,6.477936
676,6.932032
677,5.786877
678,8.052915
679,5.6095057
680,5.0184617
681,5.0184617
682,8.877454
683,5.915043
684,8.349405
685,6.064249
686,5.0184617
687,5.0184617
688,5.0184617
689,7.0243244
690,14.333591
691,5.748307
692,5.293098
693,10.314533
694,5.1846905
695,6.6742606
696,5.8311353
697,5.1925993
698,5.0341535
699,6.2770596
700,5.785934
701,6.7770786
702,5.0184617
703,5.9968715
704,13.029488
705,5.350381
706,5.0184617
707,5.0184617
708,5.0184617
709,8.253605
710,15.031025
711,8.385187
712,5.2707605
713,5.0184617
714,6.9140563
715,10.090295
716,16.100748
717,5.0184617
718,5.442008
719,12.109774
720,6.4464865
721,7.9375076
722,6.7524805
723,6.9897056
724,10.739838
725,5.267737
726,5.349706
727,5.6635303
728,5.4770555
729,5.260915
730,5.0184617
731,5.4476004
732,8.071705
733,10.184114
734,5.0184617
735,5.974691
736,14.948576
737,8.171154
738,5.0184617
739,5.0184617
740,5.1227183
741,5.051152
742,5.0184617
743,16.876055
744,6.068998
745,7.288626
746,9.602201
747,9.96579
748,8.835234
749,5.0184617
750,7.5726404
751,5.0184617
752,6.2568107
753,6.438362
754,5.371063
755,5.513426
756,8.193681
757,13.339376
758,5.0184617
759,7.9642944
760,6.6935377
761,6.440873
762,6.4166107
763,5.6703014
764,7.708476
765,7.244727
766,6.9948287
767,5.0184617
768,5.0184617
769,5.0184617
770,5.0184617
771,5.0184617
772,5.0184617
773,5.0184617
774,5.3665776
775,7.2960653
776,7.4037004
777,6.256977
778,5.0184617
779,5.0184617
780,5.0184617
781,5.49668
782,12.353464
783,5.0184617
784,11.7720175
785,10.501261
786,11.500233
787,5.0184617
788,12.364805
789,6.8097916
790,9.940071
791,6.5105853
792,5.978429
793,6.768066
794,6.2343645
795,5.0184617
796,7.696922
797,7.115089
798,7.28351
799,8.716184
800,5.0184617
801,5.0184617
802,7.6923614
803,5.914627
804,6.060975
805,7.293859
806,5.0184617
807,6.174169
808,5.137887
809,9.633385
810,5.0184617
811,5.0184617
812,5.0184617
813,8.825436
814,8.722519
815,6.5765543
816,5.563604
817,5.0184617
818,9.553307
819,10.279938
820,17.07696
821,5.0184617
822,5.0184617
823,5.0652413
824,8.311488
825,7.7373238
826,5.0184617
827,6.8591413
828,8.423398
829,7.5303106
830,5.0184617
831,5.0184617
832,5.271666
833,5.0184617
834,6.0129433
835,5.0184617
836,16.113338
837,11.222157
838,15.234707
839,10.952326
840,5.404353
841,9.220642
842,5.0184617
843,5.0184617
844,13.142561
845,6.555914
846,6.420269
847,5.0184617
848,5.0184617
849,5.0184617
850,5.0184617
851,14.18177
852,9.899389
853,7.3202963
854,15.457556
855,8.917002
856,5.059199
857,8.573105
858,7.6114955
859,9.477858
860,5.289016
861,5.2377763
862,5.0184617
863,7.104788
864,6.3455043
865,5.0184617
866,7.774203
867,10.353649
868,5.0184617
869,5.0184617
870,9.887332
871,9.120365
872,9.31072
873,7.88998
874,9.007178
875,7.2096786
876,7.5142913
877,5.0184617
878,8.709003
879,7.2030773
880,5.9997125
881,7.911713
882,8.641344
883,13.793823
884,8.512999
885,5.810727
886,6.026291
887,6.727094
888,5.0184617
889,10.516877
890,5.0184617
891,5.0184617
892,6.092984
893,5.0184617
894,5.6718245
895,5.908214
896,11.6030445
897,6.661114
898,6.9771833
899,10.814913
900,12.054655
901,6.3803754
902,6.6770897
903,8.225967
904,7.7165003
905,6.719122
906,8.539711
907,5.5895696
908,5.0184617
909,5.0184617
910,5.0184617
911,6.1355305
912,7.0376625
913,5.0184617
914,8.208369
915,15.00539
916,6.089239
917,5.962652
918,5.843312
919,5.0184617
920,10.287401
921,5.027465
922,8.641453
923,7.3608103
924,6.236427
925,14.086906
926,7.8531027
927,6.1621447
928,5.0184617
929,5.0184617
930,5.0184617
931,5.0184617
932,11.614899
933,5.0184617
934,5.0184617
935,5.74362
936,6.9931564
937,8.189124
938,9.643715
939,5.3046646
940,5.100241
941,6.594513
942,11.743616
943,7.5169
944,11.595872
945,5.0184617
946,5.0184617
947,5.0184617
948,5.0184617
949,5.0184617
950,6.5184665
951,5.0184617
952,5.0184617
953,5.059396
954,8.895818
955,5.912474
956,14.5167465
957,7.079588
958,12.291676
959,7.0785093
960,5.356864
961,9.317392
962,5.0184617
963,5.0184617
964,5.450993
965,5.023337
966,5.0184617
967,7.4595227
968,9.411293
969,16.188713
970,7.0354395
971,6.927804
972,5.340416
973,5.7064953
974,12.047567
975,10.0800495
976,9.576994
977,6.8665733
978,7.0178356
979,5.355798
980,14.385344
981,9.791668
982,6.762664
983,5.6031065
984,7.4309473
985,8.829332
986,6.061388
987,7.5343275
988,9.627138
989,16.424158
990,13.076324
991,5.0184617
992,5.0184617
993,10.444946
994,6.761488
995,5.0184617
996,13.165018
997,10.479512
998,8.780485
999,7.3585453
1000,10.596634
1001,5.0184617
1002,5.1685
1003,5.1902933
1004,10.738613
1005,16.534424
1006,5.0184617
1007,5.0184617
1008,5.0184617
1009,13.683207
1010,8.470041
1011,6.995475
1012,5.790943
1013,13.486858
1014,8.562468
1015,5.0184617
1016,5.4078417
1017,5.0184617
1018,5.0184617
1019,9.6516075
1020,5.716345
1021,12.783271
1022,10.120498
1023,12.313984
1024,5.0184617
1025,14.364468
1026,10.082087
1027,6.3079705
1028,11.521135
1029,8.137666
1030,7.563712
1031,10.000523
1032,5.059405
1033,6.4670324
1034,6.5418115
1035,7.688994
1036,8.007453
1037,7.250655
1038,12.212618
1039,6.1469183
1040,5.625042
1041,5.0184617
1042,9.925678
1043,11.544861
1044,5.3832316
1045,6.029027
1046,16.796152
1047,5.0184617
1048,8.612286
1049,9.247669
1050,6.5083437
1051,5.070519
1052,9.531795
1053,10.42125
1054,9.609762
1055,6.4920273
1056,7.8622503
1057,6.8330846
1058,8.81131
1059,6.7162275
1060,9.0953045
1061,9.154434
1062,8.392246
1063,6.124255
1064,5.0184617
1065,5.0184617
1066,5.1119037
1067,5.081045
1068,6.652007
1069,7.1773114
1070,5.0184617
1071,15.555044
1072,6.0020056
1073,5.357086
1074,5.6706996
1075,5.0184617
1076,5.0184617
1077,5.0184617
1078,5.0184617
1079,5.0184617
1080,5.0184617
1081,17.722933
1082,8.697669
1083,5.384411
1084,5.3287845
1085,5.7322526
1086,5.3314595
1087,5.0184617
1088,5.0184617
1089,5.0184617
1090,5.0184617
1091,6.803111
1092,10.777649
1093,5.0184617
1094,10.43132
1095,11.445814
1096,5.0184617
1097,5.0184617
1098,5.0184617
1099,5.0184617
1100,6.93648
1101,9.081114
1102,9.848081
1103,5.0184617
1104,5.0184617
1105,9.954241
1106,16.751263
1107,9.963915
1108,5.0184617
1109,5.0184617
1110,5.393852
1111,5.0184617
1112,9.57547
1113,11.072069
1114,6.6721354
1115,10.382292
1116,7.0428414
1117,5.5584507
1118,5.0184617
1119,10.052319
1120,5.546391
1121,5.027855
1122,5.0184617
1123,11.056988
1124,9.492731
1125,5.0340724
1126,5.1539645
1127,5.2930245
1128,5.1403413
1129,7.596841
1130,5.7931623
1131,9.308538
1132,15.190207
1133,7.009529
1134,11.443339
1135,5.819833
1136,5.0184617
1137,8.683251
1138,5.0184617
1139,5.118345
1140,5.0184617
1141,5.0184617
1142,5.0184617
1143,5.094943
1144,6.2597694
1145,5.0184617
1146,5.0184617
1147,5.234276
1148,12.227957
1149,7.595943
1150,12.197186
1151,5.0184617
1152,7.485676
1153,7.4570985
1154,5.0184617
1155,5.0562263
1156,11.742154
1157,5.9761615
1158,5.0184617
1159,5.1379523
1160,5.0184617
1161,5.0184617
1162,5.0184617
1163,9.411774
1164,11.893747
1165,12.2593
1166,9.497076
1167,9.516674
1168,15.002735
1169,5.9479055
1170,6.2516136
1171,5.4787617
1172,5.3450327
1173,5.0184617
1174,14.906549
1175,5.8430414
1176,5.0184617
1177,5.038226
1178,5.466957
1179,5.7355676
1180,5.0184617
1181,7.460902
1182,6.3118095
1183,12.047867
1184,5.149441
1185,6.974004
1186,6.144845
1187,7.1243453
1188,6.0750713
1189,5.22061
1190,6.6082287
1191,7.830471
1192,9.331856
1193,6.723482
1194,5.0184617
1195,5.0796623
1196,5.0184617
1197,9.058476
1198,10.661691
1199,11.005805
1200,5.0184617
1201,15.945921
1202,7.0325737
1203,8.622463
1204,6.5334888
1205,7.5819025
1206,6.7892756
1207,9.151636
1208,5.0184617
1209,5.0184617
1210,5.0184617
1211,6.052509
1212,5.0184617
1213,6.026829
1214,9.8493
1215,8.31225
1216,5.0184617
1217,5.0184617
1218,5.0184617
1219,5.0184617
1220,10.883839
1221,5.892391
1222,5.128769
1223,12.177397
1224,11.462904
1225,12.112749
1226,5.1440144
1227,5.0184617
1228,9.416264
1229,5.3664737
1230,17.717192
1231,6.554013
1232,13.206133
1233,8.980927
1234,9.895809
1235,7.241691
1236,7.6216307
1237,9.251338
1238,5.8164797
1239,5.0184617
1240,7.4000406
1241,5.0184617
1242,9.767872
1243,16.41371
1244,9.826691
1245,6.6412063
1246,6.448015
1247,5.075569
1248,5.0184617
1249,6.2509513
1250,7.5576324
1251,10.970306
1252,8.204882
1253,8.321039
1254,5.0184617
1255,5.0184617
1256,5.0184617
1257,8.231105
1258,5.1147585
1259,7.4967003
1260,5.0184617
1261,5.4314675
1262,6.0106244
1263,6.9804893
1264,9.473312
1265,5.0446916
1266,9.827708
1267,14.767233
1268,5.0184617
1269,15.927361
1270,10.715274
1271,5.0184617
1272,9.287048
1273,6.8171535
1274,5.0184617
1275,6.01197
1276,6.5652246
1277,5.7103395
1278,5.829116
1279,16.692553
1280,10.029011
1281,6.6772084
1282,6.4573884
1283,6.9534397
1284,5.0184617
1285,8.714251
1286,7.8431406
1287,5.0184617
1288,5.0184617
1289,13.060257
1290,16.191011
1291,6.7356467
1292,12.103624
1293,5.0184617
1294,7.344718
1295,6.2561407
1296,7.8744082
1297,5.598716
1298,10.265093
1299,5.0184617
1300,5.0184617
1301,7.061398
1302,7.5147877
1303,17.766045
1304,8.470615
1305,7.812565
1306,6.062257
1307,5.236398
1308,5.0184617
1309,6.407571
1310,10.642654
1311,5.4598117
1312,5.6734676
1313,6.691083
1314,5.0184617
1315,7.9587584
1316,5.0184617
1317,5.0184617
1318,8.827786
1319,5.8148355
1320,5.0184617
1321,5.0184617
1322,15.482346
1323,5.1494865
1324,10.386063
1325,5.0865636
1326,9.594147
1327,7.6090546
1328,5.0184617
1329,7.7329855
1330,5.0184617
1331,5.0184617
1332,5.1051016
1333,5.0184617
1334,10.054127
1335,6.6675496
1336,7.8902655
1337,7.5376616
1338,5.0184617
1339,6.9890747
1340,12.2157
1341,5.0184617
1342,5.0184617
1343,5.2087927
1344,5.0184617
1345,6.809956
1346,8.259275
1347,15.754473
1348,6.6315117
1349,8.198107
1350,7.2020392
1351,5.0184617
1352,6.8658133
1353,5.0184617
1354,5.0534763
1355,6.578357
1356,8.513584
1357,7.345175
1358,5.29537
1359,10.77417
1360,5.024827
1361,5.729829
1362,5.0184617
1363,6.233407
1364,5.0184617
1365,5.0184617
1366,5.993371
1367,5.0184617
1368,5.2531986
1369,16.78796
1370,5.635868
1371,5.0184617
1372,5.0184617
1373,15.518776
1374,8.17032
1375,5.0184617
