ID,RT
213,9.904491
214,8.923682
215,4.4951963
216,4.4184265
217,6.7169075
218,5.1258774
219,8.14663
220,3.11186
221,5.155506
222,6.84039
223,9.790309
224,4.3758154
225,4.5069356
226,4.015241
227,4.5998325
228,7.8674593
229,5.082299
230,4.4371758
231,4.1010427
232,6.698735
233,3.624642
234,6.769068
235,4.086808
236,3.0586352
237,4.2286353
238,6.9442835
239,5.2285914
240,5.50857
241,7.036357
242,4.1093836
243,4.1599965
244,9.059753
245,6.922784
246,6.5245867
247,6.5616302
248,4.806938
249,3.2534242
250,6.488325
251,5.214362
252,3.8122497
253,2.7814012
254,9.135849
255,3.5934076
256,4.674035
257,5.215954
258,4.6407747
259,4.9565372
260,3.3748846
261,4.4799414
262,6.7789927
263,4.73475
264,6.088645
265,4.606758
266,2.7351494
267,4.3701925
268,3.949715
269,4.4794617
270,7.5984135
271,7.2603083
272,3.8749895
273,5.537449
274,4.221802
275,8.654983
276,5.0463204
277,5.6859236
278,6.5250883
279,4.307768
280,6.1214285
281,4.050008
282,5.396042
283,5.3817377
284,5.920576
285,4.688251
286,2.5974536
287,4.644163
288,4.386343
289,4.924672
290,4.486272
291,3.1015196
292,7.8108444
293,5.5262384
294,5.516409
295,6.0817575
296,5.311887
297,7.8853407
298,6.4369135
299,2.57122
300,4.568571
301,6.2397995
302,9.609496
303,4.7369833
304,7.0515738
305,7.30274
306,6.6045218
307,5.382046
308,3.7903588
309,4.928587
310,6.469694
311,3.6292288
312,4.034053
313,6.2163773
314,5.8123674
315,8.873701
316,5.054579
317,3.50142
318,4.8076715
319,4.2983847
320,4.647072
321,4.3637495
322,4.6783237
323,8.59695
324,5.582697
325,7.0350122
326,5.9403715
327,3.839403
328,4.306363
329,5.513179
330,4.871484
331,3.1615982
332,6.778021
333,4.516629
334,4.4773245
335,4.1019325
336,9.577352
337,4.9076695
338,5.6069202
339,4.9392776
340,4.4801292
341,4.5128193
342,4.965523
343,6.477578
344,7.246499
345,5.500352
346,5.3051553
347,3.5981407
348,4.560207
349,8.195476
350,6.037382
351,4.7382317
352,9.239226
353,9.292579
354,5.4839916
355,7.281336
356,7.71527
357,4.2844515
358,4.1630917
359,3.2486634
360,6.588217
361,6.251602
362,3.2198827
363,7.753866
364,4.172705
365,7.336673
366,3.9696717
367,5.342227
368,3.6809404
369,9.399664
370,7.7714386
371,6.7285624
372,3.5232542
373,8.961703
374,5.866235
375,6.9928427
376,5.2677755
377,9.202963
378,5.093981
379,6.0234947
380,6.9618607
381,3.4228027
382,7.134527
383,3.607245
384,5.5170126
385,5.9138
386,4.896781
387,4.10853
388,6.4457283
389,5.002474
390,5.0558186
391,4.0153546
392,5.6918554
393,8.703646
394,5.16852
395,3.6816897
396,4.5932403
397,6.0998306
398,5.5334272
399,7.0476656
400,3.426845
401,7.157981
402,4.781785
403,7.4750013
404,5.239928
405,6.205248
406,5.785095
407,4.164613
408,5.002267
409,7.527548
410,4.0379095
411,3.9428933
412,5.6788898
413,7.733281
414,4.943473
415,6.211484
416,3.3497205
417,4.597288
418,6.349532
419,8.689497
420,6.67482
421,5.358038
422,5.5461807
423,3.4442768
424,3.6667542
425,6.723302
426,4.0632
427,8.900678
428,4.823803
429,3.2399251
430,4.2925797
431,3.0918589
432,2.997292
433,3.9140115
434,9.302685
435,4.7577324
436,6.3714104
437,5.3407955
438,6.329936
439,5.5776396
440,4.807909
441,6.5798903
442,5.4939246
443,5.57629
444,4.582979
445,4.541753
446,6.7037582
447,4.451001
448,7.320944
449,7.0162544
450,4.864981
451,5.1902256
452,7.557867
453,8.612296
454,4.963566
455,3.7876513
456,7.561736
457,4.2489367
458,5.8939724
459,5.146777
460,3.4070106
461,5.1971283
462,5.146367
463,6.3467073
464,4.7507505
465,6.8247776
466,3.1133084
467,7.8191833
468,2.57122
469,4.4039826
470,8.441611
471,5.8032894
472,7.285492
473,5.10806
474,5.7929773
475,6.325201
476,5.8476176
477,6.2514477
478,5.935938
479,4.7242727
480,5.536418
481,5.225729
482,3.6520448
483,4.9291277
484,3.8927164
485,5.613388
486,5.3443213
487,4.731371
488,2.734211
489,3.7702947
490,6.7557106
491,6.7426357
492,5.309414
493,7.0796194
494,2.7095397
495,6.9899483
496,5.564904
497,6.3025475
498,4.4362164
499,4.6198597
500,4.195504
501,7.0757027
502,4.391205
503,5.043906
504,4.5978117
505,3.6239765
506,6.150923
507,5.270341
508,4.0942726
509,4.4825106
510,4.0461416
511,7.2241287
512,3.0087693
513,4.380397
514,6.517374
515,5.551344
516,9.164603
517,7.0241995
518,8.7609825
519,4.092555
520,5.7135515
521,4.338647
522,8.608327
523,6.3007793
524,5.7902284
525,2.6261525
526,4.311731
527,8.655833
528,3.1563513
529,3.786612
530,5.745144
531,8.9028635
532,6.4964
533,6.093372
534,6.4512644
535,6.9974985
536,4.3851337
537,4.9958515
538,3.4161706
539,6.1897984
540,4.4844437
541,5.1021852
542,6.6442404
543,5.3553276
544,5.5127106
545,4.649537
546,4.998625
547,6.877018
548,4.853183
549,3.709803
550,4.441493
551,4.646938
552,3.559164
553,6.840785
554,6.5219736
555,6.095764
556,5.040163
557,6.566224
558,6.5462074
559,4.387191
560,6.059225
561,6.593239
562,8.293709
563,6.5090103
564,5.161943
565,4.749296
566,6.1113853
567,4.308968
568,6.907201
569,5.2373953
570,5.6294127
571,4.684642
572,6.6553545
573,6.4442654
574,5.7830863
575,6.296813
576,5.5420704
577,6.794141
578,7.29498
579,5.6728115
580,4.8367724
581,5.935216
582,6.41183
583,4.043412
584,6.4228287
585,6.7098904
586,4.9839
587,5.1985435
588,5.8803635
589,4.014579
590,3.9861133
591,5.3084908
592,5.5932064
593,4.459035
594,6.3152037
595,4.90565
596,6.187315
597,4.7379994
598,5.0744123
599,6.5771074
600,4.116372
601,7.120947
602,6.3744106
603,6.118314
604,7.107849
605,5.9735518
606,5.2469883
607,4.7423725
608,4.690085
609,8.471348
610,5.373906
611,5.313506
612,5.3174057
613,5.187005
614,3.6505303
615,4.548961
616,4.396858
617,6.0650535
618,3.1842084
619,7.7168255
620,4.5933332
621,3.9846764
622,5.637557
623,3.5119452
624,4.1301026
625,5.6614847
626,5.688246
627,6.5673084
628,5.0633183
629,5.795557
630,6.120699
631,7.221592
632,4.7606726
633,3.4589531
634,4.402281
635,5.3542213
636,4.3081703
637,6.0059977
638,5.267623
639,5.666648
640,5.2657824
641,6.7383175
642,3.56331
643,8.570855
644,5.214835
645,3.9525533
646,7.599966
647,4.672945
648,4.586976
649,5.0540648
650,5.0173836
651,4.5605125
652,3.5957186
653,6.741459
654,5.4909606
655,6.610242
656,4.892436
657,4.2499003
658,6.0937138
659,6.8848295
660,5.3937793
661,4.5812683
662,9.900793
663,7.8455763
664,4.71154
665,5.777353
666,4.723112
667,5.631789
668,5.30954
669,5.990632
670,7.917576
671,4.760765
672,2.7931256
673,4.928179
674,2.9464073
675,6.0209875
676,6.91932
677,6.3964233
678,6.817726
679,7.0985327
680,4.0821443
681,4.555089
682,3.8150387
683,7.4055367
684,6.7422695
685,9.321533
686,4.4821224
687,3.2264931
688,3.6970816
689,7.261511
690,8.491374
691,4.903166
692,4.3149137
693,6.2281303
694,3.4336889
695,4.8591948
696,6.9791203
697,6.0647135
698,4.191698
699,5.6130543
700,3.3184166
701,5.216136
702,2.57122
703,7.9165115
704,4.9164343
705,3.7334874
706,4.4371204
707,6.911441
708,6.54148
709,5.483155
710,6.952301
711,7.4724073
712,7.1820507
713,4.848919
714,8.135298
715,5.5102863
716,5.889392
717,5.6695223
718,5.5017433
719,6.854389
720,5.647418
721,4.5405455
722,5.8534994
723,5.1619134
724,7.892061
725,7.394782
726,5.048502
727,5.342765
728,7.2769585
729,6.985564
730,6.0652614
731,4.5842533
732,3.7606845
733,5.7056503
734,4.3476396
735,6.1677184
736,10.057695
737,3.4650772
738,6.203019
739,6.360689
740,4.7394743
741,5.9831076
742,8.521477
743,4.8292027
744,5.698326
745,6.637927
746,6.063857
747,6.71945
748,5.8239603
749,7.2860327
750,4.971571
751,5.5774937
752,3.8218343
753,3.1898448
754,6.4380264
755,5.91963
756,5.4707685
757,4.260788
758,5.856532
759,3.252391
760,5.4565997
761,2.7612934
762,4.1401052
763,3.9016292
764,2.6985116
765,6.3311186
766,4.5235205
767,5.4844465
768,4.7733946
769,6.0513372
770,5.988138
771,5.4415445
772,4.454785
773,3.283321
774,6.721118
775,5.0587773
776,8.35667
777,5.424796
778,3.861053
779,4.579752
780,5.3658733
781,8.675574
782,5.724615
783,4.1927466
784,3.8262405
785,4.5360622
786,9.0720415
787,5.0229607
788,7.481928
789,6.8221903
790,7.777585
791,5.3231277
792,4.861513
793,3.6845114
794,5.031892
795,2.8034039
796,5.4385
797,6.129404
798,4.578332
799,3.624724
800,4.9865236
801,6.786399
802,3.5184479
803,5.075965
804,5.6771135
805,4.6080465
806,5.367546
807,6.2803154
808,7.696497
809,4.8765535
810,4.035464
811,7.215481
812,6.5044184
813,6.752594
814,3.5092492
815,2.7752626
816,3.956624
817,4.7396474
818,5.9779277
819,4.385287
820,4.785343
821,6.5823164
822,6.7751074
823,5.9089484
824,8.899806
825,6.3251457
826,7.3428297
827,3.2301867
828,4.6409597
829,4.6206694
830,7.3620567
831,6.7054157
832,5.3169737
833,6.3727503
834,6.4727917
835,5.534653
836,5.537572
837,4.095202
838,3.14857
839,6.0300393
840,6.441203
841,4.90685
842,2.7734969
843,4.2004027
844,3.0642338
845,5.392848
846,6.796134
847,4.4748216
848,5.2132587
849,5.7854757
850,4.6265707
851,5.4804764
852,4.532345
853,6.778078
854,9.955803
855,7.0283937
856,8.466279
857,4.5659246
858,5.961482
859,6.466134
860,4.361967
861,3.991619
862,4.8066587
863,5.2160463
864,4.395319
865,4.3113956
866,5.729288
867,4.2933517
868,4.382899
869,3.5184484
870,6.714019
871,3.771737
872,4.770508
873,4.225128
874,4.233579
875,4.8110075
876,5.7664104
877,4.654551
878,3.768623
879,4.0868816
880,4.5264053
881,4.0556455
882,4.7400594
883,6.966999
884,7.2468786
885,2.57122
886,4.712322
887,4.5601044
888,6.4768248
889,4.86285
890,5.2245893
891,4.5485897
892,5.609599
893,7.139923
894,5.263747
895,8.931393
896,4.9641943
897,4.081514
898,5.205307
899,5.4918118
900,4.138904
901,4.5237246
902,5.9109745
903,3.6618521
904,6.532651
905,4.4280477
906,6.6788483
907,4.1686144
908,5.087118
909,4.5292854
910,9.171673
911,5.406845
912,3.6502237
913,6.8358555
914,7.047076
915,5.336443
916,6.5553656
917,8.516039
918,5.534256
919,4.3554745
920,3.652993
921,7.890764
922,6.130709
923,4.977991
924,5.4581575
925,4.6761208
926,4.914871
927,4.599479
928,4.126382
929,5.6024685
930,8.8005495
931,4.4614067
932,5.8245783
933,5.3913984
934,6.640889
935,4.8859167
936,4.677964
937,4.091257
938,3.7219439
939,5.615631
940,7.0537386
941,3.6596375
942,5.654724
943,5.6373634
944,3.948094
945,5.401389
946,3.6656663
947,3.6064525
948,5.426914
949,3.7837143
950,4.5285587
951,4.281728
952,4.6214657
953,6.179534
954,4.1917095
955,3.4158115
956,6.033205
957,3.6320286
958,5.8195343
959,6.7998266
960,4.9989967
961,4.4757547
962,4.580822
963,6.75902
964,3.4518006
965,5.6184425
966,4.2801466
967,4.2733703
968,5.780369
969,6.1681
970,3.4583273
971,4.579233
972,9.175564
973,5.3694224
974,5.1238585
975,3.9661322
976,6.230934
977,6.321146
978,6.0332794
979,4.1709604
980,4.873041
981,5.4399376
982,4.892187
983,5.38476
984,5.6049004
985,3.8201613
986,4.5490255
987,4.602146
988,5.156136
989,5.8834205
990,4.2527137
991,3.08287
992,6.721835
993,5.210108
994,6.5875425
995,6.0752516
996,4.9326973
997,3.41917
998,8.358111
999,4.5610805
1000,6.747897
1001,3.745066
1002,4.324747
1003,5.1395626
1004,4.059788
1005,5.1260653
1006,4.411421
1007,4.146639
1008,6.969182
1009,5.8129964
1010,4.495387
1011,6.7363796
1012,8.2416
1013,6.2826757
1014,5.4200277
1015,6.713683
1016,5.632739
1017,5.116336
1018,7.853403
1019,6.599039
1020,4.472129
1021,5.6619787
1022,5.2481165
1023,5.305397
1024,5.227683
1025,4.3093224
1026,4.2785044
1027,5.7712226
1028,4.757866
1029,6.619731
1030,4.8728075
1031,10.150779
1032,5.535469
1033,3.964572
1034,8.849502
1035,2.826678
1036,6.1925955
1037,7.1900225
1038,5.212115
1039,4.8050475
1040,6.620984
1041,6.2331815
1042,4.5734696
1043,6.252575
1044,5.7590647
1045,6.919327
1046,6.5513773
1047,6.8212814
1048,8.853221
1049,6.55363
1050,4.9548435
1051,5.7056866
1052,5.4448886
1053,5.1222754
1054,4.1736956
1055,3.1776242
1056,4.6679306
1057,6.2952337
1058,5.9407673
1059,4.8076353
1060,6.606943
1061,6.3596745
1062,2.6114473
1063,4.631956
1064,5.4604387
1065,2.9327786
1066,5.4918876
1067,3.4141266
1068,3.5365796
1069,5.7232885
1070,4.5289006
1071,4.3623276
1072,8.230227
1073,4.9592476
1074,6.2177067
1075,4.620387
1076,6.3999205
1077,3.3209095
1078,5.302599
1079,7.110774
1080,4.666376
1081,3.9535995
1082,6.5002193
1083,2.8129103
1084,6.5670137
1085,5.2364397
1086,6.8354254
1087,4.372426
1088,4.7883883
1089,5.4961605
1090,6.2893114
1091,5.817072
1092,4.203051
1093,5.1920176
1094,5.9514494
1095,4.3606195
1096,6.7112465
1097,6.549282
1098,5.471533
1099,4.4061747
1100,6.7222853
1101,5.0339437
1102,4.9409084
1103,3.6515224
1104,6.045106
1105,4.1310015
1106,5.451153
1107,3.8013735
1108,5.3097925
1109,4.904894
1110,6.4946575
1111,5.0105944
1112,4.6873503
1113,5.687514
1114,4.9674416
1115,4.3540626
1116,3.5465963
1117,6.7995377
1118,4.7670903
1119,6.224638
1120,4.9411116
1121,2.6885822
1122,6.5025167
1123,5.498101
1124,6.1277275
1125,5.519478
1126,2.7104778
1127,6.0743856
1128,4.4323397
1129,5.3652334
1130,5.7606344
1131,7.140996
1132,4.0401773
1133,4.9049864
1134,7.871669
1135,4.4720964
1136,4.460749
1137,9.209343
1138,6.942522
1139,4.693875
1140,3.538999
1141,6.8385286
1142,5.249255
1143,5.874196
1144,3.6168184
1145,5.327717
1146,6.6647367
1147,6.6877174
1148,5.0583
1149,7.788924
1150,4.4043837
1151,6.2106256
1152,4.424082
1153,8.664626
1154,6.8585453
1155,7.597124
1156,5.4220448
1157,7.2279434
1158,9.762816
1159,6.0230417
1160,5.0384197
1161,5.4793825
1162,6.7513256
1163,6.074485
1164,5.132144
1165,3.6275802
1166,8.109964
1167,8.158322
1168,3.8055153
1169,6.3291397
1170,8.889453
1171,5.8864
1172,5.6858425
1173,7.508645
1174,9.104431
1175,4.3499393
1176,5.1556587
1177,7.343464
1178,5.738534
1179,3.896019
1180,4.0491104
1181,5.769423
1182,8.934851
1183,5.273775
1184,6.362172
1185,5.056219
1186,5.433261
1187,6.6624403
1188,4.4944096
1189,3.7331078
1190,4.4726677
1191,9.301885
1192,5.331313
1193,5.950916
1194,4.411968
1195,5.3570743
1196,4.5590596
1197,5.142926
1198,6.963009
1199,9.109871
1200,5.903646
1201,5.6119137
1202,5.964926
1203,7.317749
1204,5.0162697
1205,5.402857
1206,3.3310723
1207,5.4714375
1208,5.158081
1209,4.3805313
1210,3.7793674
1211,9.00043
1212,7.066081
1213,6.0241594
1214,5.2474117
1215,4.791836
1216,6.5694304
1217,6.8294964
1218,5.211035
1219,5.1919622
1220,5.5916166
1221,4.1990557
1222,5.0550356
1223,3.7444382
1224,4.7730455
1225,5.82505
1226,6.7907515
1227,3.8920524
1228,4.5251083
1229,5.4127226
1230,4.6789775
1231,4.26404
1232,5.2434044
1233,3.679787
1234,6.2669945
1235,8.627845
1236,4.6432753
1237,6.514577
1238,4.4270935
1239,3.4874578
1240,6.2337265
1241,4.228609
1242,4.9518495
1243,7.106389
1244,4.970332
1245,4.4089823
1246,4.1773605
1247,6.442422
1248,6.4939957
1249,8.830156
1250,7.123823
1251,4.859556
1252,2.81948
1253,3.7537823
1254,5.8370247
1255,4.986314
1256,3.8241882
1257,5.6915045
1258,5.2791653
1259,7.2411613
1260,4.3660173
1261,3.8396826
1262,6.1563854
1263,3.9724684
1264,7.698889
1265,7.267886
1266,3.922278
1267,6.855423
1268,6.941559
1269,6.8286257
1270,5.346904
1271,3.6847982
1272,4.0215116
1273,4.4634514
1274,4.661465
1275,3.8924139
1276,3.6372738
1277,7.3169327
1278,5.3988457
1279,5.053298
1280,6.339424
1281,5.0804424
1282,5.4697113
1283,4.354409
1284,7.195676
1285,3.0404928
1286,6.4796104
1287,4.280114
1288,5.210307
1289,3.8562615
1290,7.933798
1291,2.8633928
1292,5.237278
1293,3.7742364
1294,6.0792723
1295,5.6375036
1296,5.8074303
1297,5.79858
1298,5.554652
1299,5.0671587
1300,4.407983
1301,5.864517
1302,5.8185005
1303,5.4605775
1304,4.4953957
1305,9.054718
1306,4.596586
1307,6.3269157
1308,6.672002
1309,4.2815895
1310,6.357854
1311,6.6668024
1312,5.491005
1313,2.5997803
1314,6.2021923
1315,3.7407246
1316,5.439829
1317,5.8543367
1318,2.9848917
1319,5.1255646
1320,6.7013187
1321,3.3628888
1322,6.449479
1323,6.6100645
1324,4.1570396
1325,4.3006563
1326,4.354663
1327,5.080719
1328,4.937111
1329,7.1480303
1330,4.0722013
1331,5.464658
1332,6.103014
1333,5.690585
1334,4.83027
1335,3.5767546
1336,6.2338314
1337,4.716352
1338,6.667782
1339,6.0873384
1340,4.9236317
1341,5.3162527
1342,5.6159725
1343,6.0180044
1344,5.3363504
1345,6.6278286
1346,5.833886
1347,4.455367
1348,3.0030131
1349,5.4444246
1350,4.0172796
1351,7.317301
1352,3.1513693
1353,3.595851
1354,5.388126
1355,6.729954
1356,9.336076
1357,6.7607555
1358,7.1142864
1359,5.5857944
1360,4.494026
1361,6.6062317
1362,7.398487
1363,5.105159
1364,4.499525
1365,4.5915833
1366,7.227566
1367,3.8797228
1368,5.3233786
1369,9.614012
1370,5.5287733
1371,3.632096
1372,4.5633216
1373,4.3528395
1374,4.836922
1375,2.57122
